,symbol_slice_1,symbol_slice_2,symbol_slice_3,symbol_slice_4,symbol_slice_5,symbol_slice_6,symbol_slice_7,symbol_slice_8,symbol_slice_9,symbol_slice_10,disp_slice_1,disp_slice_2,disp_slice_3,disp_slice_4,disp_slice_5,disp_slice_6,disp_slice_7,disp_slice_8,disp_slice_9,disp_slice_10,pol_slice_1,pol_slice_2,pol_slice_3,pol_slice_4,pol_slice_5,pol_slice_6,pol_slice_7,pol_slice_8,pol_slice_9,pol_slice_10,charge_slice_1,charge_slice_2,charge_slice_3,charge_slice_4,charge_slice_5,charge_slice_6,charge_slice_7,charge_slice_8,charge_slice_9,charge_slice_10,covCN_slice_1,covCN_slice_2,covCN_slice_3,covCN_slice_4,covCN_slice_5,covCN_slice_6,covCN_slice_7,covCN_slice_8,covCN_slice_9,covCN_slice_10,f+_slice_1,f+_slice_2,f+_slice_3,f+_slice_4,f+_slice_5,f+_slice_6,f+_slice_7,f+_slice_8,f+_slice_9,f+_slice_10,f-_slice_1,f-_slice_2,f-_slice_3,f-_slice_4,f-_slice_5,f-_slice_6,f-_slice_7,f-_slice_8,f-_slice_9,f-_slice_10,f0_slice_1,f0_slice_2,f0_slice_3,f0_slice_4,f0_slice_5,f0_slice_6,f0_slice_7,f0_slice_8,f0_slice_9,f0_slice_10,max_bond_order_slice_1,max_bond_order_slice_2,max_bond_order_slice_3,max_bond_order_slice_4,max_bond_order_slice_5,max_bond_order_slice_6,max_bond_order_slice_7,max_bond_order_slice_8,max_bond_order_slice_9,max_bond_order_slice_10,C_rdf_slice_1,C_rdf_slice_2,C_rdf_slice_3,C_rdf_slice_4,C_rdf_slice_5,C_rdf_slice_6,C_rdf_slice_7,C_rdf_slice_8,C_rdf_slice_9,C_rdf_slice_10,N_rdf_slice_1,N_rdf_slice_2,N_rdf_slice_3,N_rdf_slice_4,N_rdf_slice_5,N_rdf_slice_6,N_rdf_slice_7,N_rdf_slice_8,N_rdf_slice_9,N_rdf_slice_10,S_rdf_slice_1,S_rdf_slice_2,S_rdf_slice_3,S_rdf_slice_4,S_rdf_slice_5,S_rdf_slice_6,S_rdf_slice_7,S_rdf_slice_8,S_rdf_slice_9,S_rdf_slice_10,O_rdf_slice_1,O_rdf_slice_2,O_rdf_slice_3,O_rdf_slice_4,O_rdf_slice_5,O_rdf_slice_6,O_rdf_slice_7,O_rdf_slice_8,O_rdf_slice_9,O_rdf_slice_10,F_rdf_slice_1,F_rdf_slice_2,F_rdf_slice_3,F_rdf_slice_4,F_rdf_slice_5,F_rdf_slice_6,F_rdf_slice_7,F_rdf_slice_8,F_rdf_slice_9,F_rdf_slice_10
nuc459,47.32872759999999,41.753434799999994,0.0,61.73872319999998,11.150585600000003,20.579574399999995,29.4205227008,0.0,20.579574399999995,48.4560384,53.207,59.82599999999999,0.0,83.90899999999999,4.4670000000000005,21.045,40.855000000000004,0.0,19.36,34.169,19.145000000000003,19.212000000000003,0.0,26.014000000000003,4.6739999999999995,7.51,12.148,0.0,6.293,18.631,0.29000000000000004,-0.29400000000000004,0.0,0.010000000000000009,0.11499999999999999,0.351,-0.706,0.0,0.083,0.15000000000000002,7.260999999999999,5.69,0.0,8.804,1.851,2.724,2.561,0.0,3.7,8.373,0.217,0.16399999999999998,0.0,0.119,0.135,0.064,0.211,0.0,-0.017,0.10800000000000001,0.184,0.253,0.0,0.076,0.14200000000000002,0.01,0.151,0.0,-0.012,0.196,0.19899999999999998,0.20900000000000002,0.0,0.09699999999999999,0.139,0.037,0.181,0.0,-0.015,0.152,4.458,3.96,0.0,4.365,1.9249999999999998,1.71,2.817,0.0,1.012,5.909,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc460,47.32872759999999,41.753434799999994,0.0,61.73872319999998,31.436139750400002,26.154867199999998,5.5752928000000015,0.0,0.0,0.0,54.043000000000006,61.563,0.0,81.4,25.787999999999997,22.659,2.179,0.0,0.0,0.0,19.34,19.497,0.0,25.6,13.148,8.894,2.309,0.0,0.0,0.0,0.238,-0.364,0.0,0.131,-0.149,0.08199999999999999,0.062,0.0,0.0,0.0,7.261000000000001,5.689,0.0,8.699,4.478,4.571,0.925,0.0,0.0,0.0,0.184,0.28,0.0,0.184,0.238,0.061,0.053,0.0,0.0,0.0,0.243,0.267,0.0,0.111,0.27,0.056999999999999995,0.052,0.0,0.0,0.0,0.213,0.274,0.0,0.14800000000000002,0.254,0.059,0.052,0.0,0.0,0.0,4.443,3.786,0.0,4.366,3.989,1.954,0.98,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc461,47.32872759999999,41.753434799999994,0.0,61.73872319999998,11.150585600000003,14.7102613504,31.730159999999998,0.0,5.5752928000000015,0.0,54.39,59.989000000000004,0.0,81.85,4.871,18.628,25.182999999999996,0.0,2.2,0.0,19.405,19.253999999999998,0.0,25.682000000000002,4.88,5.827,11.394,0.0,2.319,0.0,0.21899999999999997,-0.30200000000000005,0.0,0.10399999999999998,0.082,-0.279,0.11599999999999999,0.0,0.06,0.0,7.251,5.689,0.0,8.692,1.852,1.705,5.493,0.0,0.925,0.0,0.163,0.315,0.0,0.186,0.21,0.054,0.022000000000000002,0.0,0.048,0.0,0.264,0.22299999999999998,0.0,0.10300000000000001,0.14700000000000002,0.123,0.08199999999999999,0.0,0.057,0.0,0.213,0.268,0.0,0.14400000000000002,0.178,0.088,0.053000000000000005,0.0,0.053,0.0,4.417,3.893,0.0,4.282,1.927,1.045,2.9419999999999997,0.0,0.98,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc462,47.32872759999999,41.753434799999994,0.0,56.75771639999999,11.150585600000003,0.0,0.0,0.0,0.0,0.0,53.14999999999999,60.905,0.0,78.616,4.939,0.0,0.0,0.0,0.0,0.0,19.142,19.388,0.0,24.348,4.915,0.0,0.0,0.0,0.0,0.0,0.294,-0.33899999999999997,0.0,-0.033,0.077,0.0,0.0,0.0,0.0,0.0,7.277,5.679,0.0,7.689,1.85,0.0,0.0,0.0,0.0,0.0,0.22,0.309,0.0,0.23700000000000002,0.23399999999999999,0.0,0.0,0.0,0.0,0.0,0.206,0.34199999999999997,0.0,0.222,0.23099999999999998,0.0,0.0,0.0,0.0,0.0,0.212,0.32599999999999996,0.0,0.22899999999999998,0.23199999999999998,0.0,0.0,0.0,0.0,0.0,4.461,3.9059999999999997,0.0,4.375,1.9209999999999998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc463,47.32872759999999,41.753434799999994,0.0,61.73872319999998,52.015714150399994,5.5752928000000015,5.5752928000000015,0.0,0.0,0.0,54.043,61.841,0.0,81.751,45.76,2.435,2.198,0.0,0.0,0.0,19.343000000000004,19.532999999999998,0.0,25.64,19.468,2.44,2.319,0.0,0.0,0.0,0.237,-0.376,0.0,0.128,-0.09000000000000002,0.041,0.06,0.0,0.0,0.0,7.253,5.69,0.0,8.707,8.137,0.926,0.925,0.0,0.0,0.0,0.19699999999999998,0.27,0.0,0.189,0.2,0.094,0.05,0.0,0.0,0.0,0.241,0.22900000000000004,0.0,0.11699999999999999,0.271,0.085,0.058,0.0,0.0,0.0,0.219,0.25,0.0,0.153,0.237,0.089,0.054,0.0,0.0,0.0,4.416,3.7949999999999995,0.0,4.279999999999999,4.992999999999999,0.969,0.982,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc464,47.32872759999999,50.8884033504,0.0,82.31829759999998,27.876464000000006,5.5752928000000015,0.0,0.0,0.0,0.0,54.072,72.233,0.0,106.058,12.276,2.589,0.0,0.0,0.0,0.0,19.293,21.967,0.0,32.772999999999996,12.248,2.516,0.0,0.0,0.0,0.0,0.24799999999999997,-0.448,0.0,-0.027999999999999997,0.199,0.03,0.0,0.0,0.0,0.0,7.251,6.413,0.0,12.385,4.623,0.926,0.0,0.0,0.0,0.0,0.18999999999999997,0.276,0.0,0.13,0.31000000000000005,0.093,0.0,0.0,0.0,0.0,0.244,0.267,0.0,0.077,0.32799999999999996,0.084,0.0,0.0,0.0,0.0,0.218,0.271,0.0,0.10300000000000001,0.31999999999999995,0.088,0.0,0.0,0.0,0.0,4.486,3.888,0.0,5.393000000000001,4.859999999999999,0.971,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc465,47.32872759999999,52.30973439999999,0.0,61.73872319999998,11.150585600000003,0.0,35.5796672,50.00009710079999,5.5752928000000015,0.0,55.403,63.69799999999999,0.0,87.644,4.436,0.0,112.446,73.865,1.899,0.0,19.595,22.659000000000002,0.0,26.596000000000004,4.6579999999999995,0.0,22.017000000000003,20.381999999999998,2.155,0.0,0.165,-0.030000000000000006,0.0,-0.146,0.116,0.0,1.085,-1.2790000000000001,0.088,0.0,7.261000000000001,7.702,0.0,8.887,1.852,0.0,5.595,5.465000000000001,0.926,0.0,0.22599999999999998,0.21200000000000002,0.0,0.137,0.15,0.0,0.193,0.033,0.05,0.0,0.242,0.194,0.0,0.069,0.102,0.0,0.22099999999999997,0.11499999999999999,0.056,0.0,0.235,0.202,0.0,0.10300000000000001,0.126,0.0,0.20700000000000002,0.074,0.053,0.0,4.4239999999999995,4.88,0.0,4.347,1.93,0.0,3.627,4.302,0.976,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc466,47.32872759999999,41.753434799999994,0.0,61.73872319999998,11.150585600000003,14.7102613504,5.5752928000000015,0.0,0.0,0.0,54.348000000000006,59.959,0.0,81.86500000000001,4.9399999999999995,20.85,0.729,0.0,0.0,0.0,19.395,19.244999999999997,0.0,25.681000000000004,4.913,6.164,1.341,0.0,0.0,0.0,0.22199999999999998,-0.30000000000000004,0.0,0.10300000000000001,0.078,-0.4,0.297,0.0,0.0,0.0,7.251,5.6899999999999995,0.0,8.669,1.851,1.659,0.805,0.0,0.0,0.0,0.16999999999999998,0.321,0.0,0.189,0.217,0.058,0.045,0.0,0.0,0.0,0.28200000000000003,0.255,0.0,0.119,0.16899999999999998,0.117,0.058,0.0,0.0,0.0,0.22599999999999998,0.289,0.0,0.15400000000000003,0.193,0.088,0.052,0.0,0.0,0.0,4.428,3.8930000000000002,0.0,4.286,1.927,1.058,0.891,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc467,47.32872759999999,41.753434799999994,0.0,61.73872319999998,11.150585600000003,0.0,50.2899285504,35.289835750399995,5.5752928000000015,0.0,53.265,59.407999999999994,0.0,85.568,4.362,0.0,136.95499999999998,49.072,1.873,0.0,19.136000000000003,19.096,0.0,26.268,4.619,0.0,28.645,13.705,2.14,0.0,0.29300000000000004,-0.271,0.0,-0.05399999999999999,0.123,0.0,0.5539999999999999,-0.734,0.091,0.0,7.256,5.695,0.0,8.862,1.852,0.0,6.445,4.605,0.926,0.0,0.211,0.23099999999999998,0.0,0.139,0.16999999999999998,0.0,0.195,0.006000000000000002,0.047,0.0,0.177,0.246,0.0,0.046,0.129,0.0,0.295,0.052,0.055,0.0,0.19399999999999998,0.237,0.0,0.093,0.149,0.0,0.245,0.028999999999999998,0.051,0.0,4.457999999999999,3.9250000000000003,0.0,4.372,1.923,0.0,5.293,2.644,0.975,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc468,47.32872759999999,36.178141999999994,15.5985676,36.178141999999994,72.88930879999998,72.88930879999998,31.730159999999998,26.154867199999998,46.73444159999999,57.59100695039999,54.72,54.878,27.08,47.966,80.88600000000001,91.02699999999999,34.558,31.266,57.135999999999996,48.292,19.434,16.348,7.711,15.32,28.416999999999998,31.259,13.936,11.201999999999998,19.617,21.942,0.20899999999999996,-0.233,-0.238,0.063,0.13199999999999998,-0.0049999999999999906,0.002999999999999999,0.012999999999999998,0.10599999999999998,-0.052,7.355,5.082000000000001,1.83,6.022,11.438999999999998,10.667,4.772,3.85,6.709,9.048,0.119,0.089,0.096,0.036,0.107,0.151,0.144,0.069,0.08199999999999999,0.11,0.187,0.07200000000000001,0.073,0.06999999999999999,0.07200000000000001,0.13999999999999999,0.10800000000000001,0.043000000000000003,0.068,0.169,0.15300000000000002,0.08,0.084,0.053,0.089,0.146,0.125,0.056,0.07500000000000001,0.13999999999999999,4.5600000000000005,2.8369999999999997,1.503,2.536,5.935999999999999,6.358,3.4210000000000003,2.399,3.78,5.949000000000001,1.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc469,47.32872759999999,52.30973439999999,0.0,61.73872319999998,26.749153200000002,5.5752928000000015,26.154867199999998,55.869410150399986,0.0,159.54120902719998,55.997,65.18,0.0,84.584,28.101,2.058,24.747,78.85300000000001,0.0,171.443,19.747999999999998,23.058,0.0,26.113999999999997,11.536,2.243,10.151,23.779000000000003,0.0,60.32299999999999,0.126,-0.106,0.0,-0.016,0.056999999999999995,0.073,0.32,-0.448,0.0,-0.004000000000000017,7.259,7.705,0.0,8.746,4.484,0.926,3.681,6.753,0.0,20.229999999999997,0.074,0.11199999999999999,0.0,0.035,0.08499999999999999,0.015,0.094,0.189,0.0,0.39399999999999996,0.23299999999999998,0.179,0.0,0.103,0.128,0.055,0.025,0.099,0.0,0.175,0.155,0.145,0.0,0.069,0.106,0.035,0.059000000000000004,0.144,0.0,0.28400000000000003,4.43,4.773,0.0,4.27,3.1109999999999998,0.961,2.653,4.538,0.0,12.414,1.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
nuc470,47.32872759999999,52.30973439999999,0.0,61.73872319999998,31.730159999999998,21.173860400000002,40.865128550399994,20.579574399999995,26.154867199999998,133.3863418272,55.849000000000004,64.231,0.0,86.10900000000001,25.987000000000002,26.714000000000002,50.282,29.254,30.872,141.737,19.703000000000003,22.863,0.0,26.358999999999998,11.897,9.705,17.041,8.87,10.961,49.51499999999999,0.135,-0.063,0.0,-0.08499999999999999,0.499,-0.10500000000000001,-0.27499999999999997,-0.05,0.052,-0.10700000000000001,7.258000000000001,7.7,0.0,8.818,4.542,3.624,4.689,2.93,3.846,16.379,0.095,0.148,0.0,0.067,0.12,0.057999999999999996,0.166,0.018,0.06,0.271,0.20800000000000002,0.146,0.0,0.08299999999999999,0.08099999999999999,0.093,0.116,0.018,0.044,0.21000000000000002,0.15200000000000002,0.146,0.0,0.075,0.10099999999999999,0.075,0.14100000000000001,0.018,0.052,0.24,4.425999999999999,4.7989999999999995,0.0,4.2989999999999995,3.604,2.128,4.035,1.422,2.417,10.032,1.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
nuc471,47.32872759999999,52.30973439999999,0.0,61.73872319999998,11.150585600000003,20.579574399999995,29.4205227008,0.0,20.579574399999995,48.4560384,55.432,64.057,0.0,86.013,4.531000000000001,21.052,40.968,0.0,19.349,34.224,19.621,22.804,0.0,26.344,4.707,7.511,12.165,0.0,6.29,18.659,0.158,-0.05499999999999999,0.0,-0.08,0.109,0.35,-0.7110000000000001,0.0,0.083,0.14600000000000002,7.261000000000001,7.696000000000001,0.0,8.815,1.852,2.726,2.561,0.0,3.7,8.373,0.21100000000000002,0.17400000000000002,0.0,0.122,0.125,0.065,0.212,0.0,-0.018,0.10800000000000001,0.257,0.198,0.0,0.10300000000000001,0.11,0.007,0.14300000000000002,0.0,-0.011,0.195,0.233,0.187,0.0,0.113,0.11699999999999999,0.036,0.177,0.0,-0.014,0.151,4.418,4.921,0.0,4.348,1.9329999999999998,1.706,2.81,0.0,1.011,5.908,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc472,47.32872759999999,52.30973439999999,0.0,61.73872319999998,11.150585600000003,20.579574399999995,35.8841217504,0.0,31.730159999999998,334.73824655039994,55.657,64.141,0.0,86.342,4.895,22.425,48.128,0.0,31.493,345.9830000000001,19.668000000000003,22.840999999999998,0.0,26.396,4.889,7.755,15.419,0.0,13.373,130.679,0.14600000000000002,-0.06,0.0,-0.09300000000000001,0.081,0.271,-0.416,0.0,0.14100000000000001,-0.07000000000000005,7.260000000000001,7.696000000000001,0.0,8.82,1.851,2.755,4.415,0.0,4.755,54.589,0.152,0.126,0.0,0.077,0.081,0.045,0.153,0.0,0.059,0.306,0.135,0.101,0.0,0.042,0.048,0.004,0.08,0.0,0.053000000000000005,0.541,0.14300000000000002,0.11300000000000002,0.0,0.06,0.065,0.024,0.11699999999999999,0.0,0.055999999999999994,0.42300000000000015,4.417999999999999,4.899,0.0,4.341,1.93,1.674,3.7790000000000004,0.0,3.32,28.715000000000003,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc473,47.32872759999999,36.178141999999994,15.5985676,36.178141999999994,62.33300919999999,78.46460159999998,31.730159999999998,46.73444159999999,26.154867199999998,52.015714150399994,54.53999999999999,54.857,26.72,45.979,77.351,90.902,33.665,61.507,27.201,45.806000000000004,19.383,16.348,7.66,15.0,25.047,33.2,13.642,20.283,10.556,19.474,0.22299999999999998,-0.233,-0.223,0.152,-0.14800000000000002,0.155,0.054,-0.08399999999999999,0.193,-0.089,7.349,5.092,1.832,6.0440000000000005,9.437,11.614999999999998,4.774,6.763,3.7920000000000003,8.122,0.131,0.102,0.117,0.04,0.138,0.184,0.103,0.075,0.052000000000000005,0.059000000000000004,0.14500000000000002,0.064,0.092,0.049,0.116,0.16999999999999998,0.08700000000000001,0.073,0.057999999999999996,0.14700000000000002,0.137,0.08399999999999999,0.104,0.045,0.126,0.177,0.094,0.073,0.05500000000000001,0.103,4.566,2.868,1.481,2.57,4.928,7.247,3.408,3.88,2.3449999999999998,4.982,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc474,47.32872759999999,41.753434799999994,0.0,61.73872319999998,11.150585600000003,15.5985676,52.30973439999999,11.150585600000003,52.30973439999999,148.0945004,54.611,60.333999999999996,0.0,83.4,5.286,24.021,45.937,5.718,46.042,132.83700000000002,19.464,19.331,0.0,25.936,5.085,7.279,17.833,5.289,17.785999999999998,56.13000000000001,0.20400000000000001,-0.318,0.0,0.031,0.052,-0.14,0.092,0.024,0.087,-0.032999999999999974,7.2490000000000006,5.6850000000000005,0.0,8.748,1.851,2.738,9.364,1.846,9.386,26.272999999999993,0.159,0.299,0.0,0.176,0.199,0.035,-0.017,0.051000000000000004,0.009999999999999998,0.09099999999999998,0.158,0.14400000000000002,0.0,0.043,0.08499999999999999,0.09,0.04,0.103,0.038000000000000006,0.299,0.158,0.22099999999999997,0.0,0.109,0.142,0.062,0.011,0.077,0.025,0.19200000000000003,4.429,3.9,0.0,4.293,1.9249999999999998,1.097,3.932,1.926,3.957,13.742999999999999,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc475,47.32872759999999,41.753434799999994,0.0,61.73872319999998,11.150585600000003,15.5985676,52.30973439999999,11.150585600000003,52.30973439999999,159.245086,54.624,60.375,0.0,83.403,5.295999999999999,24.017,46.05800000000001,5.667,46.156,139.38800000000003,19.468999999999998,19.339,0.0,25.936,5.089,7.279,17.877000000000002,5.265000000000001,17.846,61.07499999999999,0.203,-0.321,0.0,0.031,0.052,-0.139,0.08299999999999999,0.028,0.078,-0.017,7.2490000000000006,5.684,0.0,8.748999999999999,1.852,2.738,9.366,1.846,9.385,28.023000000000007,0.159,0.299,0.0,0.176,0.199,0.035,-0.018000000000000002,0.049,0.01,0.091,0.154,0.14,0.0,0.041,0.08199999999999999,0.084,0.039999999999999994,0.101,0.046,0.31200000000000006,0.156,0.21999999999999997,0.0,0.108,0.14,0.06,0.013000000000000001,0.075,0.028,0.203,4.428,3.8989999999999996,0.0,4.291,1.9249999999999998,1.099,3.9309999999999996,1.923,3.96,15.767000000000001,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc476,47.32872759999999,41.753434799999994,0.0,61.73872319999998,11.150585600000003,15.5985676,52.30973439999999,11.150585600000003,52.30973439999999,116.36434039999999,54.598,60.31,0.0,83.406,5.297000000000001,24.005,45.916000000000004,5.741,46.009,106.13400000000001,19.461,19.335,0.0,25.936,5.09,7.277,17.817,5.2989999999999995,17.772,44.474,0.20500000000000002,-0.318,0.0,0.031,0.052000000000000005,-0.139,0.094,0.023,0.09,-0.037000000000000026,7.25,5.6850000000000005,0.0,8.749,1.851,2.738,9.362,1.846,9.385,20.628999999999994,0.156,0.301,0.0,0.176,0.2,0.036,-0.019,0.05,0.009999999999999998,0.088,0.168,0.13599999999999998,0.0,0.048,0.08399999999999999,0.093,0.038,0.107,0.038000000000000006,0.288,0.161,0.21799999999999997,0.0,0.11199999999999999,0.14200000000000002,0.064,0.009000000000000001,0.079,0.024,0.19000000000000003,4.413,3.9,0.0,4.28,1.924,1.098,3.933,1.928,3.9480000000000004,10.807,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
